dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.03,0.030344827586206897,3,content_safety,label_integrity,0.305539682024294,750,188,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.03,0.030344827586206897,3,content_safety,representation_imbalance,0.2566666666666667,750,25,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.03,0.030344827586206897,3,physical_safety,safety_critical_edge_case_coverage,0.0875,750,26,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.05,0.0496551724137931,3,content_safety,label_integrity,0.30756509970029156,750,187,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.05,0.0496551724137931,3,content_safety,representation_imbalance,0.2703333333333333,750,24,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.05,0.0496551724137931,3,physical_safety,safety_critical_edge_case_coverage,0.09375,750,25,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.1,0.0993103448275862,3,content_safety,label_integrity,0.29668107413951056,750,185,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.1,0.0993103448275862,3,content_safety,representation_imbalance,0.28633333333333333,750,22,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.1,0.0993103448275862,3,physical_safety,safety_critical_edge_case_coverage,0.1,750,24,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.2,0.2,3,content_safety,label_integrity,0.2709831100824511,750,169,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.2,0.2,3,content_safety,representation_imbalance,0.30500000000000005,750,18,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.2,0.2,3,physical_safety,safety_critical_edge_case_coverage,0.10625000000000001,750,23,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.3,0.3006896551724138,3,content_safety,label_integrity,0.2384064430782571,750,156,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.3,0.3006896551724138,3,content_safety,representation_imbalance,0.32366666666666666,750,18,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.3,0.3006896551724138,3,physical_safety,safety_critical_edge_case_coverage,0.13125,750,58,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.4,0.4,3,content_safety,label_integrity,0.21837584312103042,750,139,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.4,0.4,3,content_safety,representation_imbalance,0.33166666666666667,750,17,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.4,0.4,3,physical_safety,safety_critical_edge_case_coverage,0.25,750,39,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.0,0.0,4,content_safety,label_integrity,0.32074946337998594,750,201,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.0,0.0,4,content_safety,representation_imbalance,0.278,750,65,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.0,0.0,4,physical_safety,safety_critical_edge_case_coverage,0.1,750,24,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.03,0.030095759233926128,4,content_safety,label_integrity,0.3111602789720916,750,209,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.03,0.030095759233926128,4,content_safety,representation_imbalance,0.2783333333333333,750,63,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.03,0.030095759233926128,4,physical_safety,safety_critical_edge_case_coverage,0.1,750,24,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.05,0.0506155950752394,4,content_safety,label_integrity,0.2999235429454847,750,185,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.05,0.0506155950752394,4,content_safety,representation_imbalance,0.29000000000000004,750,61,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.05,0.0506155950752394,4,physical_safety,safety_critical_edge_case_coverage,0.1,750,24,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.1,0.09986320109439124,4,content_safety,label_integrity,0.28890850057414175,750,177,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.1,0.09986320109439124,4,content_safety,representation_imbalance,0.29800000000000004,750,58,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.1,0.09986320109439124,4,physical_safety,safety_critical_edge_case_coverage,0.11250000000000002,750,60,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.2,0.1997264021887825,4,content_safety,label_integrity,0.24157936162492055,750,149,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.2,0.1997264021887825,4,content_safety,representation_imbalance,0.354,750,51,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.2,0.1997264021887825,4,physical_safety,safety_critical_edge_case_coverage,0.16874999999999998,750,51,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.3,0.29958960328317374,4,content_safety,label_integrity,0.21606756552765216,750,137,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.3,0.29958960328317374,4,content_safety,representation_imbalance,0.3873333333333333,750,45,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.3,0.29958960328317374,4,physical_safety,safety_critical_edge_case_coverage,0.175,750,50,0.25,False,stratum support vs declared minimum,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.4,0.399452804377565,4,content_safety,label_integrity,0.19345891996155545,750,131,0.1,True,out-of-fold logistic regression (confident-learning style),fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,False,0.4,0.399452804377565,4,content_safety,representation_imbalance,0.42333333333333334,750,80,0.2,True,empirical sub-group distribution vs reference,fraction
german_credit,tabular,loan_finance,medium,edge_case_dropout,safety_critical_edge_case_coverage,True,0.4,0.399452804377565,4,physical_safety,safety_critical_edge_case_coverage,0.21875,750,43,0.25,False,stratum support vs declared minimum,fraction
