dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,0,content_safety,representation_imbalance,0.6510290715521049,76324,486,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,0,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,0,physical_safety,safety_critical_edge_case_coverage,0.1716,76324,71,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,0,physical_safety,outcome_severity_exposure,0.26776636444630786,76324,20437,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.3,0.2999973795922646,0,content_safety,label_integrity,0.45189950178727695,76324,26423,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,0,content_safety,representation_imbalance,0.6510290715521049,76324,486,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,0,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,0,physical_safety,safety_critical_edge_case_coverage,0.1716,76324,71,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,0,physical_safety,outcome_severity_exposure,0.3460117394266548,76324,26409,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.4,0.4000052408154709,0,content_safety,label_integrity,0.48833340369376577,76324,32385,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,0,content_safety,representation_imbalance,0.6510290715521049,76324,486,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,0,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,0,physical_safety,safety_critical_edge_case_coverage,0.1716,76324,71,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,0,physical_safety,outcome_severity_exposure,0.4237461348985902,76324,32342,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.0,0.0,1,content_safety,label_integrity,0.19131927377757904,76324,8526,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,1,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.03,0.03000366857082962,1,content_safety,label_integrity,0.2273011031661634,76324,10312,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,1,physical_safety,outcome_severity_exposure,0.13505581468476496,76324,10308,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.05,0.04999737959226456,1,content_safety,label_integrity,0.24999405148573936,76324,11495,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,1,physical_safety,outcome_severity_exposure,0.15062103663330015,76324,11496,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.1,0.09999475918452912,1,content_safety,label_integrity,0.30181729528530105,76324,14436,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,1,physical_safety,outcome_severity_exposure,0.1891410303443216,76324,14436,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.2,0.20000262040773545,1,content_safety,label_integrity,0.38902715315095227,76324,20397,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,1,physical_safety,outcome_severity_exposure,0.2676091399821812,76324,20425,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.3,0.2999973795922646,1,content_safety,label_integrity,0.44998746296218983,76324,26255,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,1,physical_safety,outcome_severity_exposure,0.3443346784759709,76324,26281,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.4,0.4000052408154709,1,content_safety,label_integrity,0.4876099748747633,76324,32298,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,1,content_safety,representation_imbalance,0.6503346635022126,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,1,physical_safety,safety_critical_edge_case_coverage,0.1736,76324,66,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,1,physical_safety,outcome_severity_exposure,0.4225407473402861,76324,32250,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.0,0.0,2,content_safety,label_integrity,0.1911837900826509,76324,8534,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,2,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.03,0.03000366857082962,2,content_safety,label_integrity,0.22689928477585378,76324,10282,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,2,physical_safety,outcome_severity_exposure,0.13471516167915729,76324,10282,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.05,0.04999737959226456,2,content_safety,label_integrity,0.24938151566461367,76324,11465,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,2,physical_safety,outcome_severity_exposure,0.15017556731827472,76324,11462,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.1,0.09999475918452912,2,content_safety,label_integrity,0.30141962473939865,76324,14386,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,2,physical_safety,outcome_severity_exposure,0.1885121324878151,76324,14388,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.2,0.20000262040773545,2,content_safety,label_integrity,0.38810821664893486,76324,20331,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,2,physical_safety,outcome_severity_exposure,0.2664299565012316,76324,20335,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.3,0.2999973795922646,2,content_safety,label_integrity,0.44988409526756007,76324,26241,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,2,physical_safety,outcome_severity_exposure,0.343863005083591,76324,26245,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.4,0.4000052408154709,2,content_safety,label_integrity,0.48732762527885864,76324,32212,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,2,physical_safety,outcome_severity_exposure,0.4218070331743619,76324,32194,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.0,0.0,3,content_safety,label_integrity,0.19144677226689172,76324,8533,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,3,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.03,0.03000366857082962,3,content_safety,label_integrity,0.22723064521732103,76324,10291,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,3,physical_safety,outcome_severity_exposure,0.13455793721503065,76324,10270,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.05,0.04999737959226456,3,content_safety,label_integrity,0.2509660116651633,76324,11516,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.05,0.04999737959226456,3,physical_safety,outcome_severity_exposure,0.1508044651747812,76324,11510,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.1,0.09999475918452912,3,content_safety,label_integrity,0.30334617594305796,76324,14486,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.1,0.09999475918452912,3,physical_safety,outcome_severity_exposure,0.18961270373670144,76324,14472,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.2,0.20000262040773545,3,content_safety,label_integrity,0.38966516072187485,76324,20442,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.2,0.20000262040773545,3,physical_safety,outcome_severity_exposure,0.26763534405953565,76324,20427,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.3,0.2999973795922646,3,content_safety,label_integrity,0.45113942684211783,76324,26353,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.3,0.2999973795922646,3,physical_safety,outcome_severity_exposure,0.34512080079660395,76324,26341,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.4,0.4000052408154709,3,content_safety,label_integrity,0.48804574334823514,76324,32323,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,3,content_safety,representation_imbalance,0.6502953573861808,76324,505,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.4,0.4000052408154709,3,physical_safety,outcome_severity_exposure,0.4231434411194382,76324,32296,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.0,0.0,4,content_safety,label_integrity,0.19128808587315643,76324,8528,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,4,physical_safety,safety_critical_edge_case_coverage,0.1752,76324,62,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.0,0.0,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,True,0.03,0.03000366857082962,4,content_safety,label_integrity,0.22791747491099196,76324,10343,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,label_flip,label_integrity,False,0.03,0.03000366857082962,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
